,date,hour,tempC,windspeedKmph,winddirDegree,humidity,pressure,cloudcover,precipMM,uvIndex,DewPointC
2465,2018-04-13,17.0,19,8,272,40,1009,44,0.2,4,4
2466,2018-04-13,18.0,17,11,298,46,1010,55,0.3,1,6
2467,2018-04-13,19.0,16,10,296,46,1010,45,0.2,1,5
2468,2018-04-13,20.0,15,9,294,47,1011,34,0.7,1,4
2469,2018-04-13,21.0,14,8,293,47,1011,23,0.9,1,3
2470,2018-04-13,22.0,13,7,290,48,1011,27,0.4,1,2
2471,2018-04-13,23.0,12,7,287,49,1011,31,0.1,1,1
2472,2018-04-14,0.0,11,6,284,50,1012,35,0.2,1,1
2473,2018-04-14,1.0,10,7,290,50,1012,39,0.1,1,0
2474,2018-04-14,2.0,10,7,295,49,1012,43,0.2,1,-0
2475,2018-04-14,3.0,9,8,301,49,1012,47,0.2,1,-1
2476,2018-04-14,4.0,10,8,301,49,1012,47,0.1,1,-0
2477,2018-04-14,5.0,10,7,302,50,1012,48,0.0,1,0
2478,2018-04-14,6.0,10,7,302,50,1012,49,0.0,4,0
2479,2018-04-14,7.0,12,8,295,48,1012,42,0.0,4,1
2480,2018-04-14,8.0,14,9,287,46,1012,35,0.0,4,2
2481,2018-04-14,9.0,15,10,280,45,1012,28,0.0,5,3
2482,2018-04-14,10.0,16,12,280,44,1012,24,0.0,5,3
2483,2018-04-14,11.0,16,13,280,43,1012,21,0.2,4,4
2484,2018-04-14,12.0,17,14,280,43,1012,17,0.2,4,4
2485,2018-04-14,13.0,17,15,283,42,1011,16,0.1,4,4
2486,2018-04-14,14.0,17,15,286,41,1011,14,0.5,4,4
2487,2018-04-14,15.0,18,15,289,41,1011,12,0.6,4,4
2488,2018-04-14,16.0,17,16,296,41,1011,14,0.3,4,4
2489,2018-04-14,17.0,17,16,303,42,1011,16,0.2,4,4
2490,2018-04-14,18.0,17,17,311,43,1012,18,0.3,1,4
2491,2018-04-14,19.0,16,16,312,45,1012,20,0.2,1,4
2492,2018-04-14,20.0,15,16,314,47,1013,22,0.3,1,4
2493,2018-04-14,21.0,14,16,315,48,1013,24,0.4,1,4
2494,2018-04-14,22.0,13,16,312,50,1014,31,0.2,1,3
2495,2018-04-14,23.0,12,15,308,52,1014,39,0.0,1,2
2496,2018-04-15,0.0,10,15,305,54,1014,46,0.0,1,1
2497,2018-04-15,1.0,9,11,304,55,1015,47,0.0,1,1
2498,2018-04-15,2.0,9,8,303,56,1015,47,0.0,1,0
2499,2018-04-15,3.0,8,4,301,57,1015,47,0.0,1,-0
2500,2018-04-15,4.0,8,4,296,61,1015,61,0.0,1,1
2501,2018-04-15,5.0,9,4,291,65,1016,76,0.3,1,3
2502,2018-04-15,6.0,10,4,287,68,1016,90,0.4,2,4
2503,2018-04-15,7.0,10,4,272,66,1016,68,0.2,3,4
2504,2018-04-15,8.0,11,4,257,64,1016,46,0.4,3,4
2505,2018-04-15,9.0,12,4,243,62,1017,24,0.6,3,5
2506,2018-04-15,10.0,12,4,232,59,1017,22,0.3,3,5
2507,2018-04-15,11.0,13,5,222,57,1017,19,0.1,3,4
2508,2018-04-15,12.0,13,5,212,55,1017,16,0.1,3,4
2509,2018-04-15,13.0,14,5,208,52,1016,13,0.1,3,4
2510,2018-04-15,14.0,15,5,204,49,1016,11,0.2,4,4
2511,2018-04-15,15.0,16,5,200,46,1015,8,0.3,5,4
2512,2018-04-15,16.0,15,5,199,47,1016,9,0.1,5,4
2513,2018-04-15,17.0,15,5,198,49,1016,11,0.1,4,4
2514,2018-04-15,18.0,15,5,198,51,1017,13,0.1,1,5
2515,2018-04-15,19.0,14,5,237,54,1017,24,0.0,1,5
2516,2018-04-15,20.0,13,6,276,57,1018,35,0.2,1,5
2517,2018-04-15,21.0,12,7,315,59,1018,46,0.2,1,5
2518,2018-04-15,22.0,12,7,310,61,1019,48,0.1,1,4
2519,2018-04-15,23.0,11,7,304,64,1019,50,0.7,1,4
2520,2018-04-16,0.0,10,7,299,66,1019,52,0.9,1,4
2521,2018-04-16,1.0,9,8,307,67,1020,57,0.4,1,3
2522,2018-04-16,2.0,7,9,315,69,1020,61,1.8,1,2
2523,2018-04-16,3.0,6,11,323,71,1020,66,2.4,1,1
2524,2018-04-16,4.0,6,10,321,73,1020,77,1.2,1,2
2525,2018-04-16,5.0,7,10,320,76,1021,89,1.8,1,3
2526,2018-04-16,6.0,7,10,318,78,1022,100,2.4,2,3
2527,2018-04-16,7.0,7,11,319,78,1022,100,1.2,2,3
2528,2018-04-16,8.0,7,13,320,77,1022,100,3.0,2,3
2529,2018-04-16,9.0,7,14,321,76,1022,100,4.0,2,3
2530,2018-04-16,10.0,7,12,321,74,1022,85,2.0,2,3
2531,2018-04-16,11.0,8,11,321,71,1022,69,0.7,2,3
2532,2018-04-16,12.0,8,9,321,69,1022,54,1.0,2,3
2533,2018-04-16,13.0,9,8,285,66,1022,45,0.5,2,3
2534,2018-04-16,14.0,10,6,249,63,1021,37,1.0,2,3
2535,2018-04-16,15.0,11,5,212,60,1021,28,1.3,3,3
2536,2018-04-16,16.0,10,6,234,61,1021,26,0.6,2,3
2537,2018-04-16,17.0,9,8,255,62,1022,24,0.1,2,2
2538,2018-04-16,18.0,9,10,276,64,1022,22,0.1,1,2
2539,2018-04-16,19.0,8,11,283,63,1022,19,0.0,1,2
2540,2018-04-16,20.0,8,12,290,63,1023,15,0.0,1,1
2541,2018-04-16,21.0,7,13,297,62,1023,12,0.0,1,0
2542,2018-04-16,22.0,7,12,298,62,1023,12,0.0,1,-0
2543,2018-04-16,23.0,6,11,300,62,1023,12,0.0,1,-1
2544,2018-04-17,0.0,6,10,302,62,1023,11,0.0,1,-1
2545,2018-04-17,1.0,5,9,301,61,1023,11,0.0,1,-1
2546,2018-04-17,2.0,5,9,299,61,1023,10,0.0,1,-2
2547,2018-04-17,3.0,5,8,298,60,1023,10,0.0,1,-2
2548,2018-04-17,4.0,5,7,294,60,1023,12,0.0,1,-2
2549,2018-04-17,5.0,5,7,291,61,1023,15,0.0,1,-2
2550,2018-04-17,6.0,5,7,288,61,1023,17,0.0,2,-2
2551,2018-04-17,7.0,6,7,277,59,1023,15,0.0,3,-2
2552,2018-04-17,8.0,7,6,267,56,1023,13,0.0,3,-1
2553,2018-04-17,9.0,9,6,256,54,1022,11,0.0,3,-0
2554,2018-04-17,10.0,9,6,252,51,1022,10,0.0,3,-0
2555,2018-04-17,11.0,10,6,247,49,1022,8,0.0,4,-0
2556,2018-04-17,12.0,11,5,243,47,1021,7,0.0,4,0
2557,2018-04-17,13.0,12,6,246,44,1021,6,0.0,4,0
2558,2018-04-17,14.0,13,7,248,41,1020,4,0.1,4,0
2559,2018-04-17,15.0,14,8,251,39,1020,3,0.1,4,0
2560,2018-04-17,16.0,14,8,260,38,1020,3,0.1,4,-0
2561,2018-04-17,17.0,14,7,269,36,1021,2,0.0,4,-1
2562,2018-04-17,18.0,14,7,278,35,1021,1,0.0,1,-1
2563,2018-04-17,19.0,13,6,241,35,1022,1,0.0,1,-2
2564,2018-04-17,20.0,11,5,204,35,1022,0,0.0,1,-3
2565,2018-04-17,21.0,10,5,168,36,1022,0,0.0,1,-5
2566,2018-04-17,22.0,9,4,158,37,1023,1,0.0,1,-5
2567,2018-04-17,23.0,8,4,148,39,1023,2,0.0,1,-6
2568,2018-04-18,0.0,6,3,138,40,1023,4,0.0,1,-6
2569,2018-04-18,1.0,6,3,136,42,1023,4,0.0,1,-6
2570,2018-04-18,2.0,5,3,134,43,1023,5,0.0,1,-6
2571,2018-04-18,3.0,5,3,131,44,1023,6,0.0,1,-7
2572,2018-04-18,4.0,5,2,145,46,1023,6,0.0,1,-6
2573,2018-04-18,5.0,5,1,158,49,1024,5,0.0,1,-5
2574,2018-04-18,6.0,5,1,172,52,1024,5,0.0,2,-5
2575,2018-04-18,7.0,6,2,193,47,1024,6,0.0,3,-4
2576,2018-04-18,8.0,8,4,214,42,1024,7,0.0,3,-4
2577,2018-04-18,9.0,10,5,235,37,1024,8,0.0,4,-4
2578,2018-04-18,10.0,11,6,242,34,1023,8,0.0,4,-4
2579,2018-04-18,11.0,12,7,249,31,1023,9,0.0,4,-5
2580,2018-04-18,12.0,13,8,257,29,1023,9,0.0,4,-5
2581,2018-04-18,13.0,13,9,281,29,1022,11,0.0,4,-4
2582,2018-04-18,14.0,14,9,306,29,1022,13,0.1,3,-4
2583,2018-04-18,15.0,15,9,330,30,1021,15,0.1,3,-3
2584,2018-04-18,16.0,14,10,338,33,1022,15,0.1,3,-3
2585,2018-04-18,17.0,13,10,346,36,1022,14,0.2,3,-2
2586,2018-04-18,18.0,12,11,355,39,1022,14,0.3,1,-2
2587,2018-04-18,19.0,12,8,284,41,1022,11,0.2,1,-1
2588,2018-04-18,20.0,11,5,213,42,1022,8,0.2,1,-1
2589,2018-04-18,21.0,11,1,142,44,1023,5,0.3,1,-1
2590,2018-04-18,22.0,11,2,165,44,1022,4,0.2,1,-1
2591,2018-04-18,23.0,11,2,188,45,1022,3,0.0,1,-0
2592,2018-04-19,0.0,11,2,211,46,1022,2,0.0,1,-0
2593,2018-04-19,1.0,10,2,260,46,1021,1,0.0,1,-1
2594,2018-04-19,2.0,10,2,308,46,1021,1,0.0,1,-2
2595,2018-04-19,3.0,9,1,356,46,1021,0,0.0,1,-2
2596,2018-04-19,4.0,9,1,338,43,1021,0,0.0,1,-3
2597,2018-04-19,5.0,9,1,319,41,1020,0,0.0,1,-4
2598,2018-04-19,6.0,9,1,301,38,1020,0,0.0,3,-4
2599,2018-04-19,7.0,11,3,280,36,1020,0,0.0,4,-3
2600,2018-04-19,8.0,13,4,260,34,1019,0,0.0,4,-2
2601,2018-04-19,9.0,15,5,239,32,1019,0,0.0,5,-1
2602,2018-04-19,10.0,15,6,237,30,1018,3,0.0,5,-2
2603,2018-04-19,11.0,16,6,234,28,1017,5,0.0,5,-3
2604,2018-04-19,12.0,16,7,231,26,1017,8,0.0,5,-3
2605,2018-04-19,13.0,17,7,234,25,1016,7,0.0,5,-4
2606,2018-04-19,14.0,18,7,236,23,1015,6,0.0,5,-4
2607,2018-04-19,15.0,19,8,239,21,1014,5,0.0,5,-4
2608,2018-04-19,16.0,19,6,209,22,1013,4,0.0,5,-3
2609,2018-04-19,17.0,19,4,180,24,1013,3,0.0,5,-3
2610,2018-04-19,18.0,19,3,150,25,1012,2,0.0,1,-2
2611,2018-04-19,19.0,17,4,143,26,1012,2,0.0,1,-3
2612,2018-04-19,20.0,16,6,136,26,1012,1,0.0,1,-3
2613,2018-04-19,21.0,14,7,130,27,1012,1,0.0,1,-4
2614,2018-04-19,22.0,14,6,120,28,1011,1,0.0,1,-4
2615,2018-04-19,23.0,14,6,110,29,1011,1,0.0,1,-4
2616,2018-04-20,0.0,14,5,100,30,1011,0,0.0,1,-3
2617,2018-04-20,1.0,12,4,86,31,1011,2,0.0,1,-4
2618,2018-04-20,2.0,11,3,71,32,1010,4,0.0,1,-5
2619,2018-04-20,3.0,10,3,56,33,1010,6,0.0,1,-6
2620,2018-04-20,4.0,10,2,54,34,1010,5,0.0,1,-6
2621,2018-04-20,5.0,10,2,52,35,1010,5,0.0,1,-5
2622,2018-04-20,6.0,10,1,50,36,1011,4,0.0,3,-5
2623,2018-04-20,7.0,12,3,106,35,1010,4,0.0,4,-3
2624,2018-04-20,8.0,15,4,163,34,1010,3,0.0,5,-1
2625,2018-04-20,9.0,18,5,219,33,1010,3,0.0,5,1
2626,2018-04-20,10.0,18,6,223,31,1010,3,0.0,5,1
2627,2018-04-20,11.0,19,6,228,28,1009,3,0.0,5,0
2628,2018-04-20,12.0,20,7,232,25,1009,3,0.0,5,-1
2629,2018-04-20,13.0,20,6,257,24,1008,29,0.0,6,-1
2630,2018-04-20,14.0,20,4,283,23,1007,55,0.0,5,-2
2631,2018-04-20,15.0,21,3,308,21,1007,80,0.0,5,-2
2632,2018-04-20,16.0,20,5,223,24,1007,58,0.0,5,-1
2633,2018-04-20,17.0,20,6,138,26,1007,35,0.0,5,-0
2634,2018-04-20,18.0,20,8,52,28,1007,13,0.0,1,1
2635,2018-04-20,19.0,18,7,81,29,1007,15,0.0,1,-0
2636,2018-04-20,20.0,17,7,111,30,1007,17,0.0,1,-1
2637,2018-04-20,21.0,15,6,140,31,1007,20,0.0,1,-2
2638,2018-04-20,22.0,14,6,120,31,1007,28,0.0,1,-3
2639,2018-04-20,23.0,13,6,100,32,1007,36,0.0,1,-3
2640,2018-04-21,0.0,12,7,80,32,1007,44,0.0,1,-4
2641,2018-04-21,1.0,12,7,85,33,1007,46,0.0,1,-4
2642,2018-04-21,2.0,11,7,89,33,1007,48,0.0,1,-4
2643,2018-04-21,3.0,11,7,94,33,1007,50,0.0,1,-4
2644,2018-04-21,4.0,11,8,94,34,1007,51,0.0,1,-4
2645,2018-04-21,5.0,11,8,94,35,1007,53,0.1,1,-4
2646,2018-04-21,6.0,11,8,95,36,1007,55,0.1,3,-4
2647,2018-04-21,7.0,14,9,123,34,1007,46,0.1,3,-2
2648,2018-04-21,8.0,17,10,151,33,1007,37,0.5,4,0
2649,2018-04-21,9.0,19,11,180,31,1007,28,0.7,4,2
2650,2018-04-21,10.0,20,13,197,32,1007,52,0.3,4,3
2651,2018-04-21,11.0,20,14,214,34,1006,76,0.3,4,3
2652,2018-04-21,12.0,20,15,231,35,1006,100,0.4,5,4
2653,2018-04-21,13.0,20,16,170,37,1006,98,0.2,4,5
2654,2018-04-21,14.0,20,16,109,39,1005,95,0.7,4,5
2655,2018-04-21,15.0,19,16,48,41,1005,93,0.9,4,6
2656,2018-04-21,16.0,19,13,59,42,1005,70,0.5,4,5
2657,2018-04-21,17.0,18,10,69,42,1006,48,0.3,4,5
2658,2018-04-21,18.0,17,7,80,43,1006,25,0.4,1,5
2659,2018-04-21,19.0,16,11,142,43,1007,19,0.2,1,3
2660,2018-04-21,20.0,15,14,205,42,1008,14,0.3,1,2
2661,2018-04-21,21.0,13,18,267,42,1009,8,0.4,1,1
2662,2018-04-21,22.0,13,15,274,42,1009,21,0.2,1,0
2663,2018-04-21,23.0,12,11,280,42,1010,33,0.0,1,-0
2664,2018-04-22,0.0,11,8,286,42,1010,45,0.0,1,-1
2665,2018-04-22,1.0,11,7,287,42,1010,45,0.0,1,-1
2666,2018-04-22,2.0,10,6,288,43,1011,45,0.0,1,-2
2667,2018-04-22,3.0,10,5,289,43,1011,46,0.0,1,-2
2668,2018-04-22,4.0,10,6,308,44,1011,34,0.0,1,-2
2669,2018-04-22,5.0,9,6,328,45,1011,23,0.0,1,-2
2670,2018-04-22,6.0,9,6,347,46,1012,12,0.0,3,-2
2671,2018-04-22,7.0,12,6,336,45,1012,11,0.0,4,1
2672,2018-04-22,8.0,15,5,326,44,1011,11,0.0,5,3
2673,2018-04-22,9.0,18,4,315,43,1011,11,0.0,5,5
2674,2018-04-22,10.0,19,4,303,40,1011,11,0.0,5,5
2675,2018-04-22,11.0,19,4,291,37,1011,12,0.0,5,5
2676,2018-04-22,12.0,20,3,278,35,1011,13,0.0,6,4
2677,2018-04-22,13.0,20,3,221,38,1010,37,0.0,5,5
2678,2018-04-22,14.0,19,4,164,42,1010,61,0.4,4,6
2679,2018-04-22,15.0,19,4,107,45,1009,84,0.5,4,6
2680,2018-04-22,16.0,17,8,83,47,1009,63,0.3,4,6
2681,2018-04-22,17.0,15,13,60,49,1009,41,0.8,4,5
2682,2018-04-22,18.0,14,17,36,51,1008,19,1.1,1,4
2683,2018-04-22,19.0,14,13,50,51,1009,19,0.6,1,4
2684,2018-04-22,20.0,14,9,63,50,1009,19,1.1,1,4
2685,2018-04-22,21.0,15,5,77,49,1009,19,1.5,1,4
2686,2018-04-22,22.0,15,6,77,50,1009,16,0.7,1,5
2687,2018-04-22,23.0,15,7,78,52,1009,12,0.3,1,5
2688,2018-04-23,0.0,16,8,79,53,1009,8,0.4,1,6
2689,2018-04-23,1.0,15,8,99,53,1009,22,0.2,1,5
2690,2018-04-23,2.0,14,8,120,52,1008,35,0.3,1,4
2691,2018-04-23,3.0,13,8,141,52,1008,48,0.4,1,3
2692,2018-04-23,4.0,13,9,119,57,1009,57,0.2,1,5
2693,2018-04-23,5.0,13,11,98,62,1009,65,1.3,1,6
2694,2018-04-23,6.0,14,12,77,67,1009,74,1.7,3,8
2695,2018-04-23,7.0,14,10,74,65,1009,80,0.9,3,8
2696,2018-04-23,8.0,15,9,72,62,1009,87,0.9,4,8
2697,2018-04-23,9.0,16,7,69,60,1009,93,1.2,4,8
2698,2018-04-23,10.0,15,6,70,62,1009,91,0.6,4,8
2699,2018-04-23,11.0,15,6,71,64,1009,89,1.2,4,8
2700,2018-04-23,12.0,15,5,72,66,1009,87,1.6,3,9
2701,2018-04-23,13.0,15,7,78,67,1008,91,0.8,3,9
2702,2018-04-23,14.0,15,8,84,68,1008,94,2.3,3,9
2703,2018-04-23,15.0,14,9,90,69,1008,97,3.0,3,9
2704,2018-04-23,16.0,15,8,95,64,1009,67,1.5,4,8
2705,2018-04-23,17.0,16,6,101,59,1009,37,0.2,5,8
2706,2018-04-23,18.0,17,5,106,54,1010,6,0.3,1,7
2707,2018-04-23,19.0,15,8,169,55,1010,6,0.1,1,6
2708,2018-04-23,20.0,13,12,232,55,1011,6,0.3,1,4
2709,2018-04-23,21.0,11,15,295,56,1011,6,0.4,1,3
2710,2018-04-23,22.0,10,15,298,55,1012,4,0.2,1,2
2711,2018-04-23,23.0,9,15,301,55,1013,3,0.0,1,1
2712,2018-04-24,0.0,8,15,304,54,1013,2,0.0,1,-1
2713,2018-04-24,1.0,8,14,306,55,1013,2,0.0,1,-1
2714,2018-04-24,2.0,7,13,307,55,1014,3,0.0,1,-1
2715,2018-04-24,3.0,7,12,308,55,1014,3,0.0,1,-2
2716,2018-04-24,4.0,8,10,310,53,1015,2,0.0,1,-1
2717,2018-04-24,5.0,9,9,311,51,1015,1,0.0,1,-1
2718,2018-04-24,6.0,10,7,313,48,1016,0,0.0,4,-0
2719,2018-04-24,7.0,12,7,299,46,1016,0,0.0,4,1
2720,2018-04-24,8.0,15,8,285,44,1016,0,0.0,4,3
2721,2018-04-24,9.0,17,8,271,42,1016,0,0.0,5,4
2722,2018-04-24,10.0,18,7,268,40,1016,0,0.0,5,4
2723,2018-04-24,11.0,19,7,264,38,1016,0,0.0,5,4
2724,2018-04-24,12.0,20,6,261,36,1016,0,0.0,5,5
2725,2018-04-24,13.0,21,6,266,35,1016,0,0.0,6,5
2726,2018-04-24,14.0,22,6,270,33,1016,0,0.0,6,5
2727,2018-04-24,15.0,23,6,275,31,1016,0,0.0,6,5
2728,2018-04-24,16.0,22,5,294,30,1016,0,0.0,6,3
2729,2018-04-24,17.0,20,4,313,28,1017,0,0.0,6,1
2730,2018-04-24,18.0,19,4,331,26,1017,0,0.0,1,-1
2731,2018-04-24,19.0,18,4,338,26,1018,0,0.0,1,-2
2732,2018-04-24,20.0,17,5,346,26,1018,0,0.0,1,-3
2733,2018-04-24,21.0,16,6,353,26,1018,0,0.0,1,-4
2734,2018-04-24,22.0,15,5,247,27,1019,0,0.0,1,-4
2735,2018-04-24,23.0,15,5,141,28,1019,0,0.0,1,-3
2736,2018-04-25,0.0,15,4,35,29,1019,0,0.0,1,-3
2737,2018-04-25,1.0,14,4,28,29,1020,0,0.0,1,-3
2738,2018-04-25,2.0,14,3,22,30,1020,0,0.0,1,-4
2739,2018-04-25,3.0,13,2,15,30,1020,0,0.0,1,-4
2740,2018-04-25,4.0,13,3,26,29,1020,0,0.0,1,-5
2741,2018-04-25,5.0,13,3,37,27,1021,0,0.0,1,-6
2742,2018-04-25,6.0,12,4,49,26,1021,0,0.0,4,-7
2743,2018-04-25,7.0,14,6,78,28,1021,0,0.0,4,-4
2744,2018-04-25,8.0,17,9,107,30,1021,0,0.0,5,-1
2745,2018-04-25,9.0,19,12,137,33,1020,0,0.0,5,2
2746,2018-04-25,10.0,19,12,134,35,1020,1,0.0,5,3
2747,2018-04-25,11.0,19,12,131,38,1020,3,0.0,5,5
2748,2018-04-25,12.0,19,12,128,41,1019,4,0.0,5,6
2749,2018-04-25,13.0,20,11,125,39,1019,4,0.0,5,6
2750,2018-04-25,14.0,21,10,122,37,1018,4,0.0,6,5
2751,2018-04-25,15.0,21,9,119,35,1017,4,0.0,6,5
2752,2018-04-25,16.0,21,9,114,34,1017,3,0.0,6,5
2753,2018-04-25,17.0,21,8,109,33,1017,2,0.0,6,4
2754,2018-04-25,18.0,21,8,105,32,1018,2,0.0,1,4
2755,2018-04-25,19.0,19,8,96,32,1018,2,0.0,1,2
2756,2018-04-25,20.0,17,8,87,32,1018,2,0.0,1,0
2757,2018-04-25,21.0,15,8,79,32,1018,3,0.0,1,-2
2758,2018-04-25,22.0,14,7,75,32,1018,5,0.0,1,-2
2759,2018-04-25,23.0,13,7,72,32,1018,7,0.0,1,-3
2760,2018-04-26,0.0,12,7,68,32,1018,9,0.0,1,-4
2761,2018-04-26,1.0,12,7,65,31,1018,37,0.0,1,-5
2762,2018-04-26,2.0,11,7,62,31,1017,65,0.0,1,-6
2763,2018-04-26,3.0,10,7,59,30,1017,94,0.0,1,-7
2764,2018-04-26,4.0,12,6,55,29,1018,63,0.0,1,-5
2765,2018-04-26,5.0,13,5,51,29,1018,33,0.0,1,-4
2766,2018-04-26,6.0,15,5,47,28,1018,3,0.0,5,-3
2767,2018-04-26,7.0,17,5,79,31,1018,3,0.0,5,-0
2768,2018-04-26,8.0,19,6,112,34,1018,3,0.0,5,3
2769,2018-04-26,9.0,21,6,144,38,1018,3,0.0,6,6
2770,2018-04-26,10.0,21,7,143,35,1018,4,0.0,6,5
2771,2018-04-26,11.0,22,8,142,33,1017,5,0.0,6,5
2772,2018-04-26,12.0,22,9,142,31,1017,6,0.0,6,4
2773,2018-04-26,13.0,22,9,133,30,1016,8,0.0,6,4
2774,2018-04-26,14.0,23,10,124,28,1016,9,0.0,6,3
2775,2018-04-26,15.0,23,11,116,27,1015,11,0.0,6,3
2776,2018-04-26,16.0,22,11,110,28,1015,18,0.0,6,3
2777,2018-04-26,17.0,21,10,104,30,1016,25,0.0,6,3
2778,2018-04-26,18.0,20,9,99,31,1016,32,0.0,1,3
2779,2018-04-26,19.0,19,9,88,31,1016,37,0.0,1,1
2780,2018-04-26,20.0,17,8,77,32,1017,43,0.0,1,0
2781,2018-04-26,21.0,16,7,66,32,1017,49,0.0,1,-1
2782,2018-04-26,22.0,15,7,68,32,1017,40,0.0,1,-2
2783,2018-04-26,23.0,15,8,69,32,1017,30,0.0,1,-2
2784,2018-04-27,0.0,14,9,71,32,1017,20,0.0,1,-2
2785,2018-04-27,1.0,14,9,77,31,1017,29,0.0,1,-3
2786,2018-04-27,2.0,13,9,83,31,1016,37,0.0,1,-3
2787,2018-04-27,3.0,13,9,89,31,1016,46,0.0,1,-4
2788,2018-04-27,4.0,14,8,82,30,1016,35,0.0,1,-4
2789,2018-04-27,5.0,14,8,76,30,1016,24,0.0,1,-3
2790,2018-04-27,6.0,15,7,69,29,1016,13,0.0,5,-3
2791,2018-04-27,7.0,17,10,92,28,1016,25,0.0,5,-2
2792,2018-04-27,8.0,19,13,116,26,1016,36,0.0,5,-1
2793,2018-04-27,9.0,21,16,139,25,1015,47,0.0,6,0
2794,2018-04-27,10.0,21,16,136,26,1015,39,0.0,6,1
2795,2018-04-27,11.0,22,16,133,26,1015,30,0.1,5,1
2796,2018-04-27,12.0,22,16,129,27,1015,22,0.1,5,2
2797,2018-04-27,13.0,22,18,125,27,1014,16,0.1,5,2
2798,2018-04-27,14.0,23,20,121,26,1014,9,0.1,6,3
2799,2018-04-27,15.0,24,21,117,26,1013,3,0.1,6,3
2800,2018-04-27,16.0,23,19,109,28,1013,3,0.0,6,3
2801,2018-04-27,17.0,23,18,102,30,1013,4,0.0,6,4
2802,2018-04-27,18.0,22,16,94,32,1013,4,0.0,1,4
2803,2018-04-27,19.0,21,14,84,32,1013,4,0.0,1,4
2804,2018-04-27,20.0,19,12,74,33,1013,4,0.0,1,3
2805,2018-04-27,21.0,18,11,64,34,1013,4,0.0,1,2
2806,2018-04-27,22.0,17,10,66,35,1013,5,0.0,1,1
2807,2018-04-27,23.0,16,8,68,35,1013,6,0.1,1,1
2808,2018-04-28,0.0,15,7,70,35,1013,6,0.1,1,-0
2809,2018-04-28,1.0,15,6,77,37,1013,11,0.1,1,0
2810,2018-04-28,2.0,14,5,85,39,1013,15,0.4,1,0
2811,2018-04-28,3.0,14,4,92,41,1013,20,0.5,1,1
2812,2018-04-28,4.0,14,4,172,41,1013,28,0.3,1,1
2813,2018-04-28,5.0,15,5,252,42,1013,37,0.2,1,2
2814,2018-04-28,6.0,16,5,332,42,1014,45,0.2,4,3
2815,2018-04-28,7.0,18,6,263,39,1013,34,0.1,4,4
2816,2018-04-28,8.0,20,6,194,35,1013,23,0.2,6,4
2817,2018-04-28,9.0,22,7,125,31,1013,12,0.2,6,4
2818,2018-04-28,10.0,23,7,133,30,1013,9,0.1,6,4
2819,2018-04-28,11.0,23,7,141,29,1013,6,0.0,6,4
2820,2018-04-28,12.0,24,6,150,28,1013,3,0.0,6,4
2821,2018-04-28,13.0,25,5,119,26,1013,3,0.0,7,5
2822,2018-04-28,14.0,27,3,88,25,1012,2,0.0,7,5
2823,2018-04-28,15.0,28,1,58,23,1012,1,0.0,7,5
2824,2018-04-28,16.0,26,3,59,24,1012,2,0.0,7,4
2825,2018-04-28,17.0,23,6,59,25,1012,2,0.0,6,2
2826,2018-04-28,18.0,21,9,60,26,1012,3,0.0,1,1
2827,2018-04-28,19.0,20,7,71,26,1013,6,0.0,1,-0
2828,2018-04-28,20.0,19,5,81,26,1013,9,0.0,1,-1
2829,2018-04-28,21.0,17,4,92,26,1014,12,0.0,1,-2
2830,2018-04-28,22.0,18,6,76,26,1014,12,0.0,1,-2
2831,2018-04-28,23.0,18,8,61,25,1014,13,0.0,1,-2
2832,2018-04-29,0.0,18,11,46,25,1014,14,0.0,1,-3
2833,2018-04-29,1.0,18,10,137,29,1014,13,0.0,1,-1
2834,2018-04-29,2.0,18,10,229,34,1014,13,0.0,1,1
2835,2018-04-29,3.0,18,9,321,38,1014,12,0.0,1,3
2836,2018-04-29,4.0,17,13,319,42,1015,13,0.0,1,4
2837,2018-04-29,5.0,17,16,317,46,1015,14,0.3,1,5
2838,2018-04-29,6.0,16,20,314,50,1016,15,0.4,4,6
2839,2018-04-29,7.0,17,16,303,48,1016,13,0.2,4,6
2840,2018-04-29,8.0,19,12,291,45,1016,11,0.5,4,6
2841,2018-04-29,9.0,20,9,279,43,1016,9,0.7,4,7
2842,2018-04-29,10.0,20,8,273,41,1015,8,0.3,5,7
2843,2018-04-29,11.0,21,7,266,39,1015,8,0.2,6,7
2844,2018-04-29,12.0,22,6,259,37,1015,7,0.2,6,6
2845,2018-04-29,13.0,22,7,254,36,1014,7,0.1,6,6
2846,2018-04-29,14.0,22,7,248,35,1014,7,0.3,5,6
2847,2018-04-29,15.0,23,7,243,34,1014,6,0.4,5,6
2848,2018-04-29,16.0,22,8,270,37,1014,9,0.2,5,7
2849,2018-04-29,17.0,21,9,297,41,1014,12,0.2,5,7
2850,2018-04-29,18.0,21,9,323,44,1014,14,0.3,1,8
2851,2018-04-29,19.0,18,14,319,46,1015,25,0.1,1,6
2852,2018-04-29,20.0,15,18,314,48,1015,36,0.4,1,4
2853,2018-04-29,21.0,13,22,309,50,1016,47,0.5,1,3
2854,2018-04-29,22.0,12,20,311,50,1016,47,0.3,1,2
2855,2018-04-29,23.0,11,18,313,51,1016,47,0.1,1,2
2856,2018-04-30,0.0,11,16,314,52,1017,47,0.2,1,1
2857,2018-04-30,1.0,10,15,301,53,1017,39,0.1,1,1
